epoch,epoch_loss,split,loss,acc,sample_fn
284,0.58085656,val,0.57488465,0.7217821782178218,gumbel_soft
284,0.58085656,test,0.5804845,0.7096415052326877,gumbel_soft
285,0.5732895,train,0.5754582,0.7184036086585802,gumbel_soft
285,0.5732895,val,0.5713055,0.7185643564356435,gumbel_soft
285,0.5732895,test,0.5714112,0.7287909151636607,gumbel_soft
286,0.5733379,train,0.5724855,0.7196413345435542,gumbel_soft
286,0.5733379,val,0.5745223,0.7165841584158416,gumbel_soft
286,0.5733379,test,0.5758865,0.7245602315742596,gumbel_soft
287,0.5763209,train,0.58218443,0.7194487994058916,gumbel_soft
287,0.5763209,val,0.57880324,0.7163366336633663,gumbel_soft
287,0.5763209,test,0.5790754,0.7263415720329548,gumbel_soft
288,0.60496914,train,0.5783244,0.7179910333635888,gumbel_soft
288,0.60496914,val,0.5798,0.7178217821782178,gumbel_soft
288,0.60496914,test,0.5769323,0.7256735693609441,gumbel_soft
289,0.58939797,train,0.57357925,0.7187611739142393,gumbel_soft
289,0.58939797,val,0.5783093,0.7245049504950495,gumbel_soft
289,0.58939797,test,0.57896,0.7138721888220886,gumbel_soft
290,0.57502437,train,0.57628745,0.7198338696812169,gumbel_soft
290,0.57502437,val,0.5733898,0.726980198019802,gumbel_soft
290,0.57502437,test,0.57615,0.7241148964595858,gumbel_soft
291,0.57403487,train,0.5713339,0.7211816156448552,gumbel_soft
291,0.57403487,val,0.57677484,0.717079207920792,gumbel_soft
291,0.57403487,test,0.5863111,0.7238922289022489,gumbel_soft
292,0.5747266,train,0.58093256,0.7193112743075611,gumbel_soft
292,0.5747266,val,0.5769332,0.7215346534653465,gumbel_soft
292,0.5747266,test,0.57768476,0.7265642395902917,gumbel_soft
293,0.5752428,train,0.571489,0.723271997139478,gumbel_soft
293,0.5752428,val,0.57497627,0.7284653465346534,gumbel_soft
293,0.5752428,test,0.57423943,0.7207748830995324,gumbel_soft
294,0.5832013,train,0.58221626,0.7188711939929037,gumbel_soft
294,0.5832013,val,0.57667583,0.7217821782178218,gumbel_soft
294,0.5832013,test,0.5738697,0.7158761968381206,gumbel_soft
295,0.5747638,train,0.5765711,0.7198063646615507,gumbel_soft
295,0.5747638,val,0.5744177,0.7227722772277227,gumbel_soft
295,0.5747638,test,0.5783872,0.7165441995101314,gumbel_soft
296,0.5942548,train,0.5725341,0.7187886789339054,gumbel_soft
296,0.5942548,val,0.5747478,0.7175742574257425,gumbel_soft
296,0.5942548,test,0.5740933,0.7123135159207303,gumbel_soft
297,0.5743147,train,0.58002776,0.7184311136782463,gumbel_soft
297,0.5743147,val,0.7268603,0.7039603960396039,gumbel_soft
297,0.5743147,test,0.6465946,0.7163215319527945,gumbel_soft
298,0.5724355,train,0.57147187,0.7179635283439227,gumbel_soft
298,0.5724355,val,0.57644886,0.7222772277227723,gumbel_soft
298,0.5724355,test,0.5753748,0.7140948563794255,gumbel_soft
299,0.57317406,train,0.57071173,0.7239871276507963,gumbel_soft
299,0.57317406,val,0.5712945,0.725990099009901,gumbel_soft
299,0.57317406,test,0.57403684,0.7223335560008907,gumbel_soft
300,0.57308304,train,0.57731444,0.720521495172869,gumbel_soft
300,0.57308304,val,0.58691764,0.7173267326732673,gumbel_soft
300,0.57308304,test,0.57573706,0.7192162101981742,gumbel_soft
301,0.59583837,train,0.5810369,0.718046043402921,gumbel_soft
301,0.59583837,val,0.5716559,0.7227722772277227,gumbel_soft
301,0.59583837,test,0.625008,0.7085281674460031,gumbel_soft
302,0.5739806,train,0.57244694,0.719888879720549,gumbel_soft
302,0.5739806,val,0.57554287,0.7217821782178218,gumbel_soft
302,0.5739806,test,0.57436,0.7252282342462704,gumbel_soft
303,0.5729591,train,0.5705448,0.7186786588552411,gumbel_soft
303,0.5729591,val,0.57430416,0.7123762376237623,gumbel_soft
303,0.5729591,test,0.5746472,0.7216655533288799,gumbel_soft
304,0.5769933,train,0.5854125,0.7245647330637841,gumbel_soft
304,0.5769933,val,0.5788727,0.727970297029703,gumbel_soft
304,0.5769933,test,0.58501697,0.7247828991315965,gumbel_soft
305,0.58350337,train,0.5776232,0.7193937893665594,gumbel_soft
305,0.58350337,val,0.57462084,0.7212871287128713,gumbel_soft
305,0.58350337,test,0.5772166,0.710977510576709,gumbel_soft
306,0.57375896,train,0.5745299,0.7203839700745386,gumbel_soft
306,0.57375896,val,0.5727466,0.7185643564356435,gumbel_soft
306,0.57375896,test,0.5731581,0.7276775773769761,gumbel_soft
307,0.57361394,train,0.5767073,0.7180185383832549,gumbel_soft
307,0.57361394,val,0.57348067,0.717079207920792,gumbel_soft
307,0.57361394,test,0.61516154,0.7212202182142062,gumbel_soft
308,0.59787685,train,0.579987,0.7242896828671233,gumbel_soft
308,0.59787685,val,0.57998174,0.7252475247524752,gumbel_soft
308,0.59787685,test,0.5804283,0.7169895346248052,gumbel_soft
309,0.5763923,train,0.5742045,0.717110872734274,gumbel_soft
309,0.5763923,val,0.5764767,0.7160891089108911,gumbel_soft
309,0.5763923,test,0.6361761,0.7181028724114896,gumbel_soft
310,0.57373476,train,0.57132065,0.7235195423164728,gumbel_soft
310,0.57373476,val,0.57492733,0.7254950495049505,gumbel_soft
310,0.57373476,test,0.5747501,0.7160988643954576,gumbel_soft
311,0.57272714,train,0.57158923,0.7218142310971752,gumbel_soft
311,0.57272714,val,0.5721317,0.7277227722772277,gumbel_soft
311,0.57272714,test,0.5717482,0.7214428857715431,gumbel_soft
312,0.57289183,train,0.5750333,0.7210440905465247,gumbel_soft
312,0.57289183,val,0.5748222,0.7297029702970297,gumbel_soft
312,0.57289183,test,0.5743187,0.7160988643954576,gumbel_soft
313,0.5811698,train,0.57477075,0.7259399840470886,gumbel_soft
313,0.5811698,val,0.57226175,0.7289603960396039,gumbel_soft
313,0.5811698,test,0.5750776,0.7203295479848586,gumbel_soft
314,0.5722399,train,0.5774685,0.7189537090519019,gumbel_soft
314,0.5722399,val,0.57283396,0.7183168316831683,gumbel_soft
314,0.5722399,test,0.57201374,0.7183255399688265,gumbel_soft
315,0.57249,train,0.5707874,0.71650576230162,gumbel_soft
315,0.57249,val,0.5707633,0.7245049504950495,gumbel_soft
315,0.57249,test,0.57489675,0.7076374972166556,gumbel_soft
316,0.57383615,train,0.57099473,0.7196963445828863,gumbel_soft
316,0.57383615,val,0.5731973,0.7193069306930693,gumbel_soft
316,0.57383615,test,0.57370627,0.7265642395902917,gumbel_soft
317,0.585291,train,0.5728816,0.7221993013725004,gumbel_soft
317,0.585291,val,0.69918257,0.7061881188118811,gumbel_soft
317,0.585291,test,0.5745239,0.72812291249165,gumbel_soft
318,0.57321525,train,0.5802389,0.7188436889732376,gumbel_soft
318,0.57321525,val,0.57602715,0.719059405940594,gumbel_soft
318,0.57321525,test,0.5738379,0.7241148964595858,gumbel_soft
319,0.5745131,train,0.5702414,0.7249498033391094,gumbel_soft
319,0.5745131,val,0.57498455,0.7274752475247525,gumbel_soft
319,0.5745131,test,0.5725139,0.7178802048541527,gumbel_soft
320,0.5718694,train,0.5703296,0.7207140303105317,gumbel_soft
320,0.5718694,val,0.57308006,0.7178217821782178,gumbel_soft
320,0.5718694,test,0.5719596,0.7267869071476286,gumbel_soft
321,0.5821569,train,0.5782538,0.7157356217509695,gumbel_soft
321,0.5821569,val,0.576513,0.7205445544554455,gumbel_soft
321,0.5821569,test,0.57472706,0.7216655533288799,gumbel_soft
322,0.58870214,train,0.5816326,0.7221717963528343,gumbel_soft
322,0.58870214,val,0.5751978,0.725990099009901,gumbel_soft
322,0.58870214,test,0.5755185,0.7136495212647517,gumbel_soft
323,0.5749868,train,0.5711024,0.7180735484225871,gumbel_soft
323,0.5749868,val,0.5736312,0.7175742574257425,gumbel_soft
323,0.5749868,test,0.57609254,0.7172122021821421,gumbel_soft
324,0.5738957,train,0.5783742,0.7197513546222185,gumbel_soft
324,0.5738957,val,0.5725134,0.7207920792079208,gumbel_soft
324,0.5738957,test,0.5718663,0.7203295479848586,gumbel_soft
325,0.5726191,train,0.57153213,0.7210715955661908,gumbel_soft
325,0.5726191,val,0.5731883,0.7188118811881188,gumbel_soft
325,0.5726191,test,0.5742344,0.7254509018036072,gumbel_soft
326,0.5825519,train,0.57045865,0.7236295623951371,gumbel_soft
326,0.5825519,val,0.57293165,0.7237623762376237,gumbel_soft
326,0.5825519,test,0.7004291,0.7201068804275217,gumbel_soft
327,0.5720099,train,0.5883258,0.7173309128916027,gumbel_soft
327,0.5720099,val,0.5784127,0.7185643564356435,gumbel_soft
327,0.5720099,test,0.5793141,0.7169895346248052,gumbel_soft
328,0.5744292,train,0.57186407,0.7225293616084936,gumbel_soft
328,0.5744292,val,0.5849163,0.725990099009901,gumbel_soft
328,0.5744292,test,0.5766669,0.7187708750835003,gumbel_soft
329,0.57279634,train,0.5699335,0.7205765052122012,gumbel_soft
329,0.57279634,val,0.5746656,0.7178217821782178,gumbel_soft
329,0.57279634,test,0.5717141,0.7254509018036072,gumbel_soft
330,0.5712385,train,0.58447045,0.7202189399565421,gumbel_soft
330,0.5712385,val,0.57463986,0.7207920792079208,gumbel_soft
330,0.5712385,test,0.5740518,0.7198842128701848,gumbel_soft
331,0.5896068,train,0.5708272,0.7250323183981077,gumbel_soft
331,0.5896068,val,0.5764907,0.7272277227722772,gumbel_soft
331,0.5896068,test,0.5739879,0.7214428857715431,gumbel_soft
332,0.61043733,train,0.5829911,0.7234920372968067,gumbel_soft
332,0.61043733,val,0.58544844,0.7217821782178218,gumbel_soft
332,0.61043733,test,0.583335,0.7276775773769761,gumbel_soft
333,0.5819059,train,0.57672435,0.7166432873999505,gumbel_soft
333,0.5819059,val,0.57896304,0.7195544554455445,gumbel_soft
333,0.5819059,test,0.58083296,0.710977510576709,gumbel_soft
334,0.5854792,train,0.5767105,0.7209340704678604,gumbel_soft
334,0.5854792,val,0.5749836,0.7245049504950495,gumbel_soft
334,0.5854792,test,0.6448909,0.7094188376753507,gumbel_soft
335,0.5742296,train,0.5721399,0.7187886789339054,gumbel_soft
335,0.5742296,val,0.5737484,0.7264851485148515,gumbel_soft
335,0.5742296,test,0.57577986,0.7160988643954576,gumbel_soft
336,0.574215,train,0.58006865,0.7186236488159089,gumbel_soft
336,0.574215,val,0.57613426,0.7235148514851485,gumbel_soft
336,0.574215,test,0.5801209,0.7138721888220886,gumbel_soft
337,0.57387483,train,0.57400596,0.7246472481227824,gumbel_soft
337,0.57387483,val,0.5708765,0.7272277227722772,gumbel_soft
337,0.57387483,test,0.572585,0.7234468937875751,gumbel_soft
338,0.57162035,train,0.5765963,0.7226118766674918,gumbel_soft
338,0.57162035,val,0.65241027,0.7150990099009901,gumbel_soft
338,0.57162035,test,0.57387346,0.7250055666889335,gumbel_soft
339,0.5724387,train,0.572758,0.7230519569821492,gumbel_soft
339,0.5724387,val,0.5741315,0.7205445544554455,gumbel_soft
339,0.5724387,test,0.57412237,0.7172122021821421,gumbel_soft
340,0.5736922,train,0.5759659,0.7204389801138708,gumbel_soft
340,0.5736922,val,0.5732038,0.719059405940594,gumbel_soft
340,0.5736922,test,0.57516015,0.717434869739479,gumbel_soft
341,0.57179105,train,0.5764412,0.7224193415298292,gumbel_soft
341,0.57179105,val,0.57206655,0.7185643564356435,gumbel_soft
341,0.57179105,test,0.572039,0.7181028724114896,gumbel_soft
342,0.6082111,train,0.57344055,0.7227769067854883,gumbel_soft
342,0.6082111,val,0.5784984,0.7272277227722772,gumbel_soft
342,0.6082111,test,0.5763078,0.7167668670674683,gumbel_soft
343,0.5744574,train,0.5828911,0.7195313144648898,gumbel_soft
343,0.5744574,val,0.66067016,0.7086633663366336,gumbel_soft
343,0.5744574,test,0.57508487,0.7187708750835003,gumbel_soft
344,0.574855,train,0.5752047,0.724537228044118,gumbel_soft
344,0.574855,val,0.57768464,0.7257425742574257,gumbel_soft
344,0.574855,test,0.5760709,0.7167668670674683,gumbel_soft
345,0.57290393,train,0.5713352,0.7225018565888275,gumbel_soft
345,0.57290393,val,0.57580847,0.717079207920792,gumbel_soft
345,0.57290393,test,0.57449865,0.7310175907370297,gumbel_soft
346,0.5731847,train,0.5800995,0.7186786588552411,gumbel_soft
346,0.5731847,val,0.576827,0.7153465346534653,gumbel_soft
346,0.5731847,test,0.57779855,0.723669561344912,gumbel_soft
347,0.5829141,train,0.57072127,0.7206315152515333,gumbel_soft
347,0.5829141,val,0.57555807,0.7158415841584158,gumbel_soft
347,0.5829141,test,0.5729969,0.7272322422623024,gumbel_soft
348,0.57283425,train,0.5804375,0.7190362241109003,gumbel_soft
348,0.57283425,val,0.5745201,0.721039603960396,gumbel_soft
348,0.57283425,test,0.5779347,0.7158761968381206,gumbel_soft
349,0.581366,train,0.5704884,0.7204389801138708,gumbel_soft
349,0.581366,val,0.5730951,0.7202970297029703,gumbel_soft
349,0.581366,test,0.57663816,0.7212202182142062,gumbel_soft
350,0.5747536,train,0.57857937,0.7211816156448552,gumbel_soft
350,0.5747536,val,0.5727048,0.7245049504950495,gumbel_soft
350,0.5747536,test,0.5753821,0.71520819416611,gumbel_soft
351,0.5729199,train,0.57160133,0.7193662843468933,gumbel_soft
351,0.5729199,val,0.57594657,0.7188118811881188,gumbel_soft
351,0.5729199,test,0.57388836,0.7169895346248052,gumbel_soft
352,0.5776488,train,0.5751284,0.7214291608218499,gumbel_soft
352,0.5776488,val,0.57427,0.727970297029703,gumbel_soft
352,0.5776488,test,0.5729298,0.7129815185927411,gumbel_soft
353,0.57369566,train,0.5713991,0.7184036086585802,gumbel_soft
353,0.57369566,val,0.5746128,0.7160891089108911,gumbel_soft
353,0.57369566,test,0.57332057,0.7185482075261634,gumbel_soft
354,0.5790707,train,0.57466155,0.7240971477294607,gumbel_soft
354,0.5790707,val,0.5732272,0.7257425742574257,gumbel_soft
354,0.5790707,test,0.5731041,0.7169895346248052,gumbel_soft
355,0.57955426,train,0.5714474,0.7251148334571059,gumbel_soft
355,0.57955426,val,0.57486916,0.7267326732673267,gumbel_soft
355,0.57955426,test,0.57537305,0.7201068804275217,gumbel_soft
356,0.5752345,train,0.5715699,0.718046043402921,gumbel_soft
356,0.5752345,val,0.5740788,0.719059405940594,gumbel_soft
356,0.5752345,test,0.57699776,0.7160988643954576,gumbel_soft
357,0.5889996,train,0.64157337,0.7174409329702671,gumbel_soft
357,0.5889996,val,0.6482554,0.7173267326732673,gumbel_soft
357,0.5889996,test,0.63838625,0.7145401914940993,gumbel_soft
358,0.6296547,train,0.6056792,0.7201089198778777,gumbel_soft
358,0.6296547,val,0.60007983,0.725,gumbel_soft
358,0.6296547,test,0.6003063,0.7169895346248052,gumbel_soft
359,0.60678643,train,0.6012159,0.7147729460626564,gumbel_soft
359,0.60678643,val,0.59424466,0.7173267326732673,gumbel_soft
359,0.60678643,test,0.6004843,0.7116455132487196,gumbel_soft
360,0.5930045,train,0.5905275,0.7239046125917981,gumbel_soft
360,0.5930045,val,0.5944116,0.7282178217821782,gumbel_soft
360,0.5930045,test,0.59214336,0.7194388777555111,gumbel_soft
361,0.6056996,train,0.593722,0.7245647330637841,gumbel_soft
361,0.6056996,val,0.592751,0.7301980198019802,gumbel_soft
361,0.6056996,test,0.59241664,0.7176575372968158,gumbel_soft
362,0.5929259,train,0.58960503,0.7221442913331683,gumbel_soft
362,0.5929259,val,0.5935297,0.7284653465346534,gumbel_soft
362,0.5929259,test,0.5924689,0.7156535292807837,gumbel_soft
363,0.5909263,train,0.5925773,0.7212091206645213,gumbel_soft
363,0.5909263,val,0.5928263,0.7178217821782178,gumbel_soft
363,0.5909263,test,0.5913495,0.7147628590514362,gumbel_soft
364,0.616798,train,0.59102076,0.718348598619248,gumbel_soft
364,0.616798,val,0.5927672,0.7222772277227723,gumbel_soft
364,0.616798,test,0.5962763,0.7134268537074149,gumbel_soft
365,0.5915419,train,0.59015137,0.719256264268229,gumbel_soft
365,0.5915419,val,0.593614,0.7188118811881188,gumbel_soft
365,0.5915419,test,0.5935115,0.7163215319527945,gumbel_soft
366,0.6116937,train,0.5972998,0.7152955414363121,gumbel_soft
366,0.6116937,val,0.5949621,0.724009900990099,gumbel_soft
366,0.6116937,test,0.5978849,0.7056334892006235,gumbel_soft
367,0.5930348,train,0.59076965,0.7229694419231509,gumbel_soft
367,0.5930348,val,0.59381205,0.7284653465346534,gumbel_soft
367,0.5930348,test,0.5922959,0.7201068804275217,gumbel_soft
368,0.59035057,train,0.59483844,0.7178810132849245,gumbel_soft
368,0.59035057,val,0.5921056,0.7183168316831683,gumbel_soft
368,0.59035057,test,0.6436299,0.7149855266087731,gumbel_soft
369,0.5909112,train,0.5868967,0.7221717963528343,gumbel_soft
369,0.5909112,val,0.5892899,0.7282178217821782,gumbel_soft
369,0.5909112,test,0.58940166,0.7181028724114896,gumbel_soft
370,0.589687,train,0.58843327,0.7180735484225871,gumbel_soft
370,0.589687,val,0.592626,0.7207920792079208,gumbel_soft
370,0.589687,test,0.5916323,0.7234468937875751,gumbel_soft
371,0.5900261,train,0.58700776,0.7192287592485629,gumbel_soft
371,0.5900261,val,0.5901814,0.7198019801980198,gumbel_soft
371,0.5900261,test,0.58998156,0.7138721888220886,gumbel_soft
372,0.58949006,train,0.59131217,0.722336826470831,gumbel_soft
372,0.58949006,val,0.59017986,0.7254950495049505,gumbel_soft
372,0.58949006,test,0.59110063,0.7167668670674683,gumbel_soft
373,0.5894162,train,0.5902656,0.7185411337569106,gumbel_soft
373,0.5894162,val,0.5897296,0.7207920792079208,gumbel_soft
373,0.5894162,test,0.64015776,0.7176575372968158,gumbel_soft
374,0.60062087,train,0.595808,0.7188711939929037,gumbel_soft
374,0.60062087,val,0.5920856,0.7212871287128713,gumbel_soft
374,0.60062087,test,0.595587,0.7212202182142062,gumbel_soft
375,0.590464,train,0.58866274,0.718651153835575,gumbel_soft
375,0.590464,val,0.5901661,0.722029702970297,gumbel_soft
375,0.590464,test,0.6073398,0.7218882208862168,gumbel_soft
376,0.6033719,train,0.59116375,0.7226393816871579,gumbel_soft
376,0.6033719,val,0.5940561,0.7316831683168317,gumbel_soft
376,0.6033719,test,0.5959557,0.7156535292807837,gumbel_soft
377,0.59123796,train,0.5954143,0.7181285584619193,gumbel_soft
377,0.59123796,val,0.59052575,0.7158415841584158,gumbel_soft
377,0.59123796,test,0.5924214,0.7227788911155645,gumbel_soft
378,0.5905897,train,0.58855736,0.7192012542288968,gumbel_soft
378,0.5905897,val,0.59241945,0.7254950495049505,gumbel_soft
378,0.5905897,test,0.59063923,0.7163215319527945,gumbel_soft
379,0.590285,train,0.58818656,0.721126605605523,gumbel_soft
379,0.590285,val,0.588733,0.7262376237623762,gumbel_soft
379,0.590285,test,0.5943916,0.7185482075261634,gumbel_soft
380,0.59095806,train,0.589155,0.7157356217509695,gumbel_soft
380,0.59095806,val,0.58932006,0.7222772277227723,gumbel_soft
380,0.59095806,test,0.59313726,0.7127588510354042,gumbel_soft
381,0.5896359,train,0.58842725,0.7228594218444866,gumbel_soft
381,0.5896359,val,0.59279233,0.7267326732673267,gumbel_soft
381,0.5896359,test,0.59183496,0.7160988643954576,gumbel_soft
382,0.5901946,train,0.599474,0.7168633275572792,gumbel_soft
382,0.5901946,val,0.5903533,0.7217821782178218,gumbel_soft
382,0.5901946,test,0.59321284,0.7230015586729014,gumbel_soft
383,0.6001591,train,0.5896755,0.7204939901532029,gumbel_soft
383,0.6001591,val,0.5908601,0.7264851485148515,gumbel_soft
383,0.6001591,test,0.5952337,0.7127588510354042,gumbel_soft
384,0.591571,train,0.58850306,0.7194212943862255,gumbel_soft
384,0.591571,val,0.5906974,0.725,gumbel_soft
384,0.591571,test,0.59394,0.7154308617234469,gumbel_soft
385,0.5894082,train,0.5930122,0.7221442913331683,gumbel_soft
385,0.5894082,val,0.58982533,0.7282178217821782,gumbel_soft
385,0.5894082,test,0.5896262,0.7214428857715431,gumbel_soft
386,0.60620415,train,0.5933492,0.7254999037324311,gumbel_soft
386,0.60620415,val,0.595862,0.7277227722772277,gumbel_soft
386,0.60620415,test,0.59674466,0.7218882208862168,gumbel_soft
387,0.5926151,train,0.5904567,0.720521495172869,gumbel_soft
387,0.5926151,val,0.59468144,0.7202970297029703,gumbel_soft
387,0.5926151,test,0.59346205,0.7230015586729014,gumbel_soft
388,0.5900984,train,0.5874807,0.7207690403498639,gumbel_soft
388,0.5900984,val,0.59351766,0.7294554455445544,gumbel_soft
388,0.5900984,test,0.5909567,0.7127588510354042,gumbel_soft
389,0.59017783,train,0.5875117,0.7182935885799159,gumbel_soft
389,0.59017783,val,0.58911824,0.7215346534653465,gumbel_soft
389,0.59017783,test,0.59154457,0.7238922289022489,gumbel_soft
390,0.602649,train,0.59055823,0.7164232472426217,gumbel_soft
390,0.602649,val,0.5920065,0.7165841584158416,gumbel_soft
390,0.602649,test,0.59282744,0.7196615453128479,gumbel_soft
391,0.5916436,train,0.5892427,0.7233545121984762,gumbel_soft
391,0.5916436,val,0.59121454,0.7319306930693069,gumbel_soft
391,0.5916436,test,0.6052883,0.7196615453128479,gumbel_soft
392,0.5904695,train,0.5871385,0.7216767059988448,gumbel_soft
392,0.5904695,val,0.6736682,0.721039603960396,gumbel_soft
392,0.5904695,test,0.5906495,0.7165441995101314,gumbel_soft
393,0.58974826,train,0.5873717,0.7226393816871579,gumbel_soft
393,0.58974826,val,0.5909394,0.7292079207920792,gumbel_soft
393,0.58974826,test,0.5919955,0.717434869739479,gumbel_soft
394,0.5918364,train,0.588008,0.7209890805071926,gumbel_soft
394,0.5918364,val,0.59200156,0.7237623762376237,gumbel_soft
394,0.5918364,test,0.5909928,0.7158761968381206,gumbel_soft
395,0.60348713,train,0.5897833,0.718651153835575,gumbel_soft
395,0.60348713,val,0.5921938,0.7205445544554455,gumbel_soft
395,0.60348713,test,0.5936944,0.7232242262302383,gumbel_soft
396,0.5894821,train,0.59311634,0.7187886789339054,gumbel_soft
396,0.5894821,val,0.59278494,0.719059405940594,gumbel_soft
396,0.5894821,test,0.59156895,0.7238922289022489,gumbel_soft
397,0.62023133,train,0.59229165,0.7225018565888275,gumbel_soft
397,0.62023133,val,0.5942766,0.7277227722772277,gumbel_soft
397,0.62023133,test,0.5963434,0.7194388777555111,gumbel_soft
398,0.6008448,train,0.5894368,0.7170008526556096,gumbel_soft
398,0.6008448,val,0.5922908,0.7183168316831683,gumbel_soft
398,0.6008448,test,0.67219025,0.7136495212647517,gumbel_soft
399,0.5924108,train,0.5920615,0.7188986990125698,gumbel_soft
399,0.5924108,val,0.5941679,0.721039603960396,gumbel_soft
399,0.5924108,test,0.5932903,0.7230015586729014,gumbel_soft
400,0.6123941,train,0.60268646,0.7165332673212861,gumbel_soft
400,0.6123941,val,0.6000543,0.7183168316831683,gumbel_soft
400,0.6123941,test,0.5944237,0.7205522155421955,gumbel_soft
401,0.5928031,train,0.598405,0.7238496025524658,gumbel_soft
401,0.5928031,val,0.5972621,0.7287128712871287,gumbel_soft
401,0.5928031,test,0.5931929,0.7163215319527945,gumbel_soft
402,0.5911407,train,0.5916315,0.7220892812938361,gumbel_soft
402,0.5911407,val,0.5892072,0.7316831683168317,gumbel_soft
402,0.5911407,test,0.59356445,0.7209975506568693,gumbel_soft
403,0.6085747,train,0.5924823,0.7140853205710042,gumbel_soft
403,0.6085747,val,0.59399956,0.7185643564356435,gumbel_soft
403,0.6085747,test,0.59812105,0.7094188376753507,gumbel_soft
404,0.60501206,train,0.59355253,0.7209340704678604,gumbel_soft
404,0.60501206,val,0.5980243,0.7252475247524752,gumbel_soft
404,0.60501206,test,0.5973272,0.717434869739479,gumbel_soft
405,0.6009337,train,0.59076947,0.723271997139478,gumbel_soft
405,0.6009337,val,0.5955069,0.7287128712871287,gumbel_soft
405,0.6009337,test,0.5915105,0.7185482075261634,gumbel_soft
406,0.59215945,train,0.5912922,0.7154055615149765,gumbel_soft
406,0.59215945,val,0.5937294,0.7188118811881188,gumbel_soft
406,0.59215945,test,0.59625566,0.7176575372968158,gumbel_soft
407,0.6096419,train,0.59161174,0.7170558626949418,gumbel_soft
407,0.6096419,val,0.5973127,0.7183168316831683,gumbel_soft
407,0.6096419,test,0.59490436,0.7225562235582276,gumbel_soft
408,0.6073266,train,0.59161305,0.7246197431031163,gumbel_soft
408,0.6073266,val,0.59553665,0.7282178217821782,gumbel_soft
408,0.6073266,test,0.5929142,0.7181028724114896,gumbel_soft
409,0.59357506,train,0.59549016,0.7158731468493,gumbel_soft
409,0.59357506,val,0.5940673,0.7202970297029703,gumbel_soft
409,0.59357506,test,0.5944119,0.7189935426408373,gumbel_soft
410,0.59178567,train,0.58978486,0.7190912341502325,gumbel_soft
410,0.59178567,val,0.59050417,0.7225247524752475,gumbel_soft
410,0.59178567,test,0.59242,0.7234468937875751,gumbel_soft
411,0.58995354,train,0.58755094,0.7160381769672965,gumbel_soft
411,0.58995354,val,0.5913845,0.7215346534653465,gumbel_soft
411,0.58995354,test,0.59200114,0.7198842128701848,gumbel_soft
412,0.6131353,train,0.5934531,0.7139477954726737,gumbel_soft
412,0.6131353,val,0.5969719,0.7183168316831683,gumbel_soft
412,0.6131353,test,0.6160097,0.704520151413939,gumbel_soft
413,0.60222566,train,0.5951203,0.715570591632973,gumbel_soft
413,0.60222566,val,0.5947481,0.7215346534653465,gumbel_soft
413,0.60222566,test,0.597254,0.7189935426408373,gumbel_soft
414,0.6024069,train,0.5953242,0.7184311136782463,gumbel_soft
414,0.6024069,val,0.59566265,0.7198019801980198,gumbel_soft
414,0.6024069,test,0.59735656,0.7221108884435538,gumbel_soft
415,0.59616864,train,0.5965568,0.7151855213576478,gumbel_soft
415,0.59616864,val,0.66188437,0.7042079207920792,gumbel_soft
415,0.59616864,test,0.5925211,0.7201068804275217,gumbel_soft
416,0.59434205,train,0.5968146,0.7132876750006876,gumbel_soft
416,0.59434205,val,0.5939928,0.7193069306930693,gumbel_soft
416,0.59434205,test,0.5978305,0.7167668670674683,gumbel_soft
417,0.6178123,train,0.5918737,0.7231619770608136,gumbel_soft
417,0.6178123,val,0.5955212,0.7319306930693069,gumbel_soft
417,0.6178123,test,0.59530693,0.7201068804275217,gumbel_soft
418,0.5924896,train,0.59356624,0.7177434881865941,gumbel_soft
418,0.5924896,val,0.5902056,0.722029702970297,gumbel_soft
418,0.5924896,test,0.591619,0.7238922289022489,gumbel_soft
419,0.591009,train,0.5889037,0.7182660835602498,gumbel_soft
419,0.591009,val,0.5925437,0.722029702970297,gumbel_soft
419,0.591009,test,0.59195423,0.7209975506568693,gumbel_soft
420,0.60156167,train,0.5939859,0.7152955414363121,gumbel_soft
420,0.60156167,val,0.59310806,0.7215346534653465,gumbel_soft
420,0.60156167,test,0.5975002,0.7116455132487196,gumbel_soft
421,0.5993905,train,0.59387803,0.7125175344500372,gumbel_soft
421,0.5993905,val,0.596051,0.719059405940594,gumbel_soft
421,0.5993905,test,0.596182,0.7094188376753507,gumbel_soft
422,0.5925941,train,0.5883032,0.7225293616084936,gumbel_soft
422,0.5925941,val,0.5913111,0.7264851485148515,gumbel_soft
422,0.5925941,test,0.59186655,0.7158761968381206,gumbel_soft
423,0.5915422,train,0.58819854,0.7190912341502325,gumbel_soft
423,0.5915422,val,0.5890684,0.720049504950495,gumbel_soft
423,0.5915422,test,0.59080267,0.7209975506568693,gumbel_soft
424,0.6000987,train,0.5881059,0.722996946942817,gumbel_soft
424,0.6000987,val,0.5916566,0.7282178217821782,gumbel_soft
424,0.6000987,test,0.5913197,0.7181028724114896,gumbel_soft
425,0.599156,train,0.5961198,0.7168633275572792,gumbel_soft
425,0.599156,val,0.5959616,0.722029702970297,gumbel_soft
425,0.599156,test,0.5982908,0.7136495212647517,gumbel_soft
426,0.5919951,train,0.5941698,0.7184586186979124,gumbel_soft
426,0.5919951,val,0.59199625,0.7185643564356435,gumbel_soft
